DrugID,UniprotID,ActionLabel,ActionType,TargetType,Organism
DB00831,P26447,2,Inhibitor,Target,Humans
DB00831,P35348,2,Antagonist,Target,Humans
DB00831,Q9NYX4,2,Antagonist,Target,Humans
DB00833,Q75Y35,2,Inhibitor,Target,Streptococcus pneumoniae
DB00833,Q8XJ01,2,Inhibitor,Target,Clostridium perfringens (strain 13 / Type A)
DB00834,P04150,2,Antagonist,Target,Humans
DB00834,P06401,2,Antagonist,Target,Humans
DB00835,P08172,2,Antagonist,Target,Humans
DB00835,P08173,2,Antagonist,Target,Humans
DB00835,P08912,2,Antagonist,Target,Humans
DB00835,P11229,2,Antagonist,Target,Humans
DB00835,P20309,2,Antagonist,Target,Humans
DB00835,P35367,2,Antagonist,Target,Humans
DB00836,O00555,2,Inhibitor,Target,Humans
DB00836,P0DP23,2,Inhibitor,Target,Humans
DB00836,P35372,1,Agonist,Target,Humans
DB00836,P41143,1,Agonist,Target,Humans
DB00836,P41145,1,Agonist,Target,Humans
DB00838,P04150,1,Agonist,Target,Humans
DB00841,P07550,1,Agonist,Target,Humans
DB00841,P08588,1,Agonist,Target,Humans
DB00843,P06276,1,Inducer,Target,Humans
DB00843,P22303,2,Inhibitor,Target,Humans
DB00843,P28223,1,Inducer,Target,Humans
DB00843,P98066,2,Inhibitor,Target,Humans
DB00844,P35372,2,Antagonist,Target,Humans
DB00844,P41143,2,Antagonist,Target,Humans
DB00844,P41145,1,Agonist,Target,Humans
DB00845,P22001,2,Antagonist,Target,Humans
DB00846,P04150,1,Agonist,Target,Humans
DB00849,O75469,1,Activator,Target,Humans
DB00849,P36544,2,Antagonist,Target,Humans
DB00849,P42262,2,Antagonist,Target,Humans
DB00849,P43681,2,Antagonist,Target,Humans
DB00849,Q13002,2,Antagonist,Target,Humans
DB00850,P0DP23,2,Inhibitor,Target,Humans
DB00850,P14416,2,Antagonist,Target,Humans
DB00850,P21728,2,Antagonist,Target,Humans
DB00851,P52209,2,Inhibitor,Target,Humans
DB00852,O95644,2,Inhibitor,Target,Humans
DB00852,P01375,2,Inhibitor,Target,Humans
DB00852,P08588,1,"Agonist, Partial agonist",Target,Humans
DB00852,P08913,1,Agonist,Target,Humans
DB00852,P19838,2,Inhibitor,Target,Humans
DB00852,P23975,2,Inhibitor,Target,Humans
DB00852,P31645,2,Inhibitor,Target,Humans
DB00852,P35348,1,Agonist,Target,Humans
DB00852,P60568,2,Inhibitor,Target,Humans
DB00852,Q01959,2,Inhibitor,Target,Humans
DB00854,P35372,1,Agonist,Target,Humans
DB00854,P41143,1,Agonist,Target,Humans
DB00854,P41145,1,Agonist,Target,Humans
DB00855,P13716,1,Inducer,Target,Humans
DB00857,Q14534,2,Inhibitor,Target,Humans
DB00857,Q92206,2,Inhibitor,Target,Yeast
DB00860,P04150,1,Agonist,Target,Humans
DB00861,P23219,2,Inhibitor,Target,Humans
DB00861,P35354,2,Inhibitor,Target,Humans
DB00862,O76074,2,Inhibitor,Target,Humans
DB00867,P07550,1,Agonist,Target,Humans
DB00868,Q14524,2,Antagonist,Target,Humans
DB00869,P00915,2,Inhibitor,Target,Humans
DB00869,P00918,2,Inhibitor,Target,Humans
DB00869,P07451,2,Inhibitor,Target,Humans
DB00869,P22748,2,Inhibitor,Target,Humans
DB00871,P07550,1,Agonist,Target,Humans
DB00871,P08588,2,Antagonist,Target,Humans
DB00871,P13945,1,Agonist,Target,Humans
DB00872,P30518,2,Antagonist,Target,Humans
DB00872,P37288,2,Antagonist,Target,Humans
DB00876,P30556,2,Antagonist,Target,Humans
DB00879,Q72547,2,Inhibitor,Target,Human immunodeficiency virus 1
DB00880,P00915,2,Inhibitor,Target,Humans
DB00880,P00918,2,Inhibitor,Target,Humans
DB00880,P55017,2,Inhibitor,Target,Humans
DB00881,P12821,2,Inhibitor,Target,Humans
DB00883,P16066,1,Agonist,Target,Humans
DB00884,P14324,2,Inhibitor,Target,Humans
DB00887,P13569,2,Antagonist,Target,Humans
DB00887,P55011,2,Inhibitor,Target,Humans
DB00887,Q13621,2,Inhibitor,Target,Humans
DB00887,Q9H2X9,2,Inhibitor,Target,Humans
DB00887,Q9UP95,2,Inhibitor,Target,Humans
DB00889,P46098,2,Antagonist,Target,Humans
DB00890,P03372,1,Agonist,Target,Humans
DB00891,Q49184,2,Inhibitor,Target,Mycobacterium fortuitum
DB00892,Q9Y5Y9,2,Inhibitor,Target,Humans
DB00894,P11511,2,Inhibitor,Target,Humans
DB00896,P04150,1,Agonist,Target,Humans
DB00898,P14867,1,Agonist,Target,Humans
DB00898,P23415,1,Agonist,Target,Humans
DB00898,P23416,1,Agonist,Target,Humans
DB00898,Q8TCU5,2,Antagonist,Target,Humans
DB00899,P35372,1,Agonist,Target,Humans
DB00899,P41143,1,Agonist,Target,Humans
DB00899,P41145,1,Agonist,Target,Humans
DB00900,Q72547,2,Inhibitor,Target,Human immunodeficiency virus 1
DB00902,P35367,2,Antagonist,Target,Humans
DB00903,P05023,2,Inhibitor,Target,Humans
DB00903,P09211,2,Inhibitor,Target,Humans
DB00903,Q13621,2,Inhibitor,Target,Humans
DB00904,P46098,2,Antagonist,Target,Humans
DB00904,Q13639,1,Agonist,Target,Humans
DB00905,P34995,1,Agonist,Target,Humans
DB00905,P43088,1,Agonist,Target,Humans
DB00905,P43115,1,Agonist,Target,Humans
DB00906,P30531,2,Inhibitor,Target,Humans
DB00908,O00180,2,Inhibitor,Target,Humans
DB00908,P25100,2,Antagonist,Target,Humans
DB00908,P35348,2,Antagonist,Target,Humans
DB00908,P35368,2,Antagonist,Target,Humans
DB00908,Q12809,2,Inhibitor,Target,Humans
DB00908,Q14524,2,Inhibitor,Target,Humans
DB00908,Q9Y257,2,Inhibitor,Target,Humans
DB00909,O43497,2,Inhibitor,Target,Humans
DB00909,O43570,2,Inhibitor,Target,Humans
DB00909,O60939,2,Inhibitor,Target,Humans
DB00909,O75493,2,Inhibitor,Target,Humans
DB00909,O95180,2,Inhibitor,Target,Humans
DB00909,P00915,2,Inhibitor,Target,Humans
DB00909,P00918,2,Inhibitor,Target,Humans
DB00909,P07451,2,Inhibitor,Target,Humans
DB00909,P21397,2,Inhibitor,Target,Humans
DB00909,P22748,2,Inhibitor,Target,Humans
DB00909,P23280,2,Inhibitor,Target,Humans
DB00909,P27338,2,Inhibitor,Target,Humans
DB00909,P35218,2,Inhibitor,Target,Humans
DB00909,P35219,2,Inhibitor,Target,Humans
DB00909,P35498,2,Inhibitor,Target,Humans
DB00909,P35499,2,Inhibitor,Target,Humans
DB00909,P43166,2,Inhibitor,Target,Humans
DB00909,Q07699,2,Inhibitor,Target,Humans
DB00909,Q14524,2,Inhibitor,Target,Humans
DB00909,Q15858,2,Inhibitor,Target,Humans
DB00909,Q16790,2,Inhibitor,Target,Humans
DB00909,Q8IWT1,2,Inhibitor,Target,Humans
DB00909,Q8N1Q1,2,Inhibitor,Target,Humans
DB00909,Q99250,2,Inhibitor,Target,Humans
DB00909,Q9NS85,2,Inhibitor,Target,Humans
DB00909,Q9NY46,2,Inhibitor,Target,Humans
DB00909,Q9NY72,2,Inhibitor,Target,Humans
DB00909,Q9P0X4,2,Inhibitor,Target,Humans
DB00909,Q9UI33,2,Inhibitor,Target,Humans
DB00909,Q9ULX7,2,Inhibitor,Target,Humans
DB00909,Q9Y2D0,2,Inhibitor,Target,Humans
DB00910,P11473,1,Agonist,Target,Humans
DB00912,P37231,1,Agonist,Target,Humans
DB00912,Q09428,2,Inhibitor,Target,Humans
DB00915,P14416,1,Agonist,Target,Humans
DB00915,P21430,2,Inhibitor,Target,Influenza A virus (strain A/Ann Arbor/6/1960 H2N2)
DB00915,P32297,2,Antagonist,Target,Humans
DB00915,P36544,2,Antagonist,Target,Humans
DB00915,P43681,2,Antagonist,Target,Humans
DB00915,Q8TCU5,2,Antagonist,Target,Humans
DB00917,P34995,1,Agonist,Target,Humans
DB00917,P35408,1,Agonist,Target,Humans
DB00917,P43115,1,Agonist,Target,Humans
DB00917,P43116,1,Agonist,Target,Humans
DB00917,Q9Y5Y4,1,Agonist,Target,Humans
DB00918,P28221,1,Agonist,Target,Humans
DB00918,P28222,1,Agonist,Target,Humans
DB00919,P0A7S3,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00920,P35367,2,Antagonist,Target,Humans
DB00920,P52209,2,Inhibitor,Target,Humans
DB00922,Q14432,2,Inhibitor,Target,Humans
DB00922,Q14654,1,Inducer,Target,Humans
DB00922,Q15842,1,Inducer,Target,Humans
DB00923,Q70KI2,2,Inhibitor,Target,Bacteroides fragilis
DB00924,O00206,2,Inhibitor,Target,Humans
DB00924,P23975,2,Inhibitor,Target,Humans
DB00924,P28223,2,Antagonist,Target,Humans
DB00924,P28335,2,Antagonist,Target,Humans
DB00924,P31645,2,Inhibitor,Target,Humans
DB00924,P34969,2,Antagonist,Target,Humans
DB00924,P41595,2,Antagonist,Target,Humans
DB00924,P50406,2,Antagonist,Target,Humans
DB00924,Q06278,2,Inhibitor,Target,Humans
DB00925,P08913,2,Antagonist,Target,Humans
DB00925,P0DP23,2,Inhibitor,Target,Humans
DB00925,P18089,2,Antagonist,Target,Humans
DB00925,P18825,2,Antagonist,Target,Humans
DB00925,P25100,2,Antagonist,Target,Humans
DB00925,P35348,2,Antagonist,Target,Humans
DB00925,P35368,2,Antagonist,Target,Humans
DB00927,P25021,2,Antagonist,Target,Humans
DB00928,P26358,2,Inhibitor,Target,Humans
DB00929,P34995,1,Agonist,Target,Humans
DB00929,P35408,1,Agonist,Target,Humans
DB00929,P43115,1,Agonist,Target,Humans
DB00929,P43116,1,Agonist,Target,Humans
DB00932,Q72874,2,Inhibitor,Target,Human immunodeficiency virus 1
DB00933,P14416,2,Antagonist,Target,Humans
DB00933,P28223,2,Antagonist,Target,Humans
DB00934,P08172,2,Antagonist,Target,Humans
DB00934,P08173,2,Antagonist,Target,Humans
DB00934,P08912,2,Antagonist,Target,Humans
DB00934,P11229,2,Antagonist,Target,Humans
DB00934,P20309,2,Antagonist,Target,Humans
DB00934,P23975,2,Inhibitor,Target,Humans
DB00934,P34969,2,Antagonist,Target,Humans
DB00934,P35367,2,Antagonist,Target,Humans
DB00935,P08908,1,Agonist,Target,Humans
DB00935,P08913,1,"Agonist, Partial agonist",Target,Humans
DB00935,P18089,1,Agonist,Target,Humans
DB00935,P18825,1,Agonist,Target,Humans
DB00935,P25100,1,Agonist,Target,Humans
DB00935,P28221,1,Agonist,Target,Humans
DB00935,P28222,1,Agonist,Target,Humans
DB00935,P35368,1,Agonist,Target,Humans
DB00936,P23219,2,Inhibitor,Target,Humans
DB00936,P35354,2,Inhibitor,Target,Humans
DB00936,Q04828,2,Inhibitor,Target,Humans
DB00938,P07550,1,Agonist,Target,Humans
DB00938,P08588,2,Inverse agonist,Target,Humans
DB00938,P13945,2,Inverse agonist,Target,Humans
DB00939,P09917,2,Inhibitor,Target,Humans
DB00939,P23219,2,Inhibitor,Target,Humans
DB00939,P35354,2,Inhibitor,Target,Humans
DB00940,P11229,2,Antagonist,Target,Humans
DB00940,P25021,2,Antagonist,Target,Humans
DB00941,P06276,2,Inhibitor,Target,Humans
DB00942,P11229,2,Antagonist,Target,Humans
DB00943,Q72547,2,Inhibitor,Target,Human immunodeficiency virus 1
DB00944,P06276,2,Inhibitor,Target,Humans
DB00944,P22303,2,Inhibitor,Target,Humans
DB00945,P04637,1,"Inducer, Acetylation",Target,Humans
DB00945,P23219,2,Inhibitor,Target,Humans
DB00945,P25101,2,Inhibitor,Target,Humans
DB00945,P25963,2,Inhibitor,Target,Humans
DB00945,P29466,2,"Inhibitor, Downregulator",Target,Humans
DB00945,P35354,2,Inhibitor,Target,Humans
DB00945,P42574,2,"Inhibitor, Downregulator",Target,Humans
DB00945,P51812,2,Inhibitor,Target,Humans
DB00945,P98066,2,"Inhibitor, Downregulator",Target,Humans
DB00945,Q04828,2,Inhibitor,Target,Humans
DB00946,Q9BQB6,2,Inhibitor,Target,Humans
DB00947,P03372,2,Antagonist,Target,Humans
DB00948,P0AD65,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00948,Q75Y35,2,Inhibitor,Target,Streptococcus pneumoniae
DB00948,Q8XJ01,2,Inhibitor,Target,Clostridium perfringens (strain 13 / Type A)
DB00949,Q12879,2,Antagonist,Target,Humans
DB00949,Q13224,2,Antagonist,Target,Humans
DB00950,P35367,2,Antagonist,Target,Humans
DB00952,P08908,1,Agonist,Target,Humans
DB00952,P28221,1,Agonist,Target,Humans
DB00952,P28222,1,Agonist,Target,Humans
DB00952,P30939,1,Agonist,Target,Humans
DB00953,P28221,1,Agonist,Target,Humans
DB00953,P28222,1,Agonist,Target,Humans
DB00953,P30939,1,Agonist,Target,Humans
DB00955,P0A7S3,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00957,P03372,1,Agonist,Target,Humans
DB00957,P06401,1,Agonist,Target,Humans
DB00959,P04083,1,Agonist,Target,Humans
DB00959,P04150,1,Agonist,Target,Humans
DB00960,P08908,2,"Antagonist, Inhibitor, Ligand",Target,Humans
DB00960,P13945,1,Agonist,Target,Humans
DB00961,Q9Y5Y9,2,Inhibitor,Target,Humans
DB00963,P23219,2,Inhibitor,Target,Humans
DB00963,P35354,2,Inhibitor,Target,Humans
DB00964,P08913,1,Agonist,Target,Humans
DB00964,P18089,1,Agonist,Target,Humans
DB00964,P35348,1,Agonist,Target,Humans
DB00966,P30556,2,Antagonist,Target,Humans
DB00967,P35367,2,Antagonist,Target,Humans
DB00968,P08913,1,Agonist,Target,Humans
DB00968,P20711,2,Inhibitor,Target,Humans
DB00972,P04054,2,Inhibitor,Target,Humans
DB00972,P25021,2,Inhibitor,Target,Humans
DB00972,P35367,2,Antagonist,Target,Humans
DB00972,Q16873,2,Inhibitor,Target,Humans
DB00973,P35610,2,Inhibitor,Target,Humans
DB00973,Q9UHC9,2,Inhibitor,Target,Humans
DB00975,O76074,2,Inhibitor,Target,Humans
DB00975,P00813,2,Inhibitor,Target,Humans
DB00975,P27815,2,Inhibitor,Target,Humans
DB00975,Q9Y233,2,Inhibitor,Target,Humans
DB00977,O75469,1,Agonist,Target,Humans
DB00977,P03372,1,Agonist,Target,Humans
DB00978,P11388,2,Inhibitor,Target,Humans
DB00978,P43700,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB00978,P43702,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB00979,P11229,2,Antagonist,Target,Humans
DB00981,P22303,2,Inhibitor,Target,Humans
DB00983,P07550,1,Agonist,Target,Humans
DB00983,P08588,1,Agonist,Target,Humans
DB00983,P13945,1,Agonist,Target,Humans
DB00986,P08172,2,Antagonist,Target,Humans
DB00986,P08173,2,Antagonist,Target,Humans
DB00986,P08912,2,Antagonist,Target,Humans
DB00986,P11229,2,Antagonist,Target,Humans
DB00986,P20309,2,Antagonist,Target,Humans
DB00987,P06746,2,Inhibitor,Target,Humans
DB00988,P14416,1,Agonist,Target,Humans
DB00988,P21728,1,Agonist,Target,Humans
DB00988,P21917,1,Agonist,Target,Humans
DB00988,P21918,1,Agonist,Target,Humans
DB00988,P23975,2,Inhibitor,Target,Humans
DB00988,P31645,2,Inhibitor,Target,Humans
DB00988,P35462,1,Agonist,Target,Humans
DB00988,Q01959,1,Inducer,Target,Humans
DB00989,P06276,2,Inhibitor,Target,Humans
DB00989,P22303,2,Inhibitor,Target,Humans
DB00990,P11511,2,Inhibitor,Target,Humans
DB00991,P23219,2,Inhibitor,Target,Humans
DB00991,P35354,2,Inhibitor,Target,Humans
DB00995,O14920,2,Inhibitor,Target,Humans
DB00995,P30044,2,Inhibitor,Target,Humans
DB00996,O43525,1,Activator,Target,Humans
DB00996,P30542,1,Agonist,Target,Humans
DB00996,P54289,2,Inhibitor,Target,Humans
DB00996,Q9NR82,1,Activator,Target,Humans
DB00996,Q9NY47,2,Inhibitor,Target,Humans
DB00997,P11388,2,Inhibitor,Target,Humans
DB00998,P28221,1,Agonist,Target,Humans
DB00998,P28222,1,Agonist,Target,Humans
DB00999,P55017,2,Inhibitor,Target,Humans
DB00999,Q12791,2,Inhibitor,Target,Humans
DB01000,C1KC03,2,Inhibitor,Target,Staphylococcus aureus
DB01000,Q75Y35,2,Inhibitor,Target,Streptococcus pneumoniae
DB01000,Q8DR59,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB01001,P07550,1,Agonist,Target,Humans
DB01001,P08588,1,Agonist,Target,Humans
DB01002,Q9Y5Y9,2,Inhibitor,Target,Humans
DB01003,P25815,2,Antagonist,Target,Humans
DB01004,P04293,2,Inhibitor,Target,HHV-1
DB01005,P23921,2,Inhibitor,Target,Humans
DB01006,P11511,2,Antagonist,Target,Humans
DB01007,P10613,2,Antagonist,Target,Yeast
DB01007,Q16850,2,Inhibitor,Target,Humans
DB01009,P23219,2,Inhibitor,Target,Humans
DB01009,P35354,2,Inhibitor,Target,Humans
DB01010,P06276,2,Inhibitor,Target,Humans
DB01010,P22303,2,Inhibitor,Target,Humans
DB01011,P15538,2,Inhibitor,Target,Humans
DB01012,P41180,1,Agonist,Target,Humans
DB01013,P04083,1,Inducer,Target,Humans
DB01013,P04150,1,Agonist,Target,Humans
DB01013,P08235,1,Agonist,Target,Humans
DB01014,P09917,2,Inhibitor,Target,Humans
DB01014,P23219,2,Inhibitor,Target,Humans
DB01014,P35354,2,Inhibitor,Target,Humans
DB01014,P37231,1,Agonist,Target,Humans
DB01015,P0AC13,2,Antagonist,Target,Escherichia coli (strain K12)
DB01016,O95342,2,Inhibitor,Target,Humans
DB01016,O95477,2,Inhibitor,Target,Humans
DB01016,P13569,2,Antagonist,Target,Humans
DB01016,P50416,2,Inhibitor,Target,Humans
DB01016,Q8TD43,2,Inhibitor,Target,Humans
DB01017,P09917,2,Inhibitor,Target,Humans
DB01017,P0A7V8,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01017,P0A7X3,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01017,P14780,2,Inhibitor,Target,Humans
DB01017,P15692,2,Inhibitor,Target,Humans
DB01017,P35228,2,Inhibitor,Target,Humans
DB01018,P08913,1,Agonist,Target,Humans
DB01019,P08172,1,Agonist,Target,Humans
DB01019,P08173,1,Agonist,Target,Humans
DB01019,P08912,1,Agonist,Target,Humans
DB01019,P11229,1,Agonist,Target,Humans
DB01019,P20309,1,Agonist,Target,Humans
DB01020,P33402,1,Activator,Target,Humans
DB01021,P00915,2,Inhibitor,Target,Humans
DB01021,P00918,2,Inhibitor,Target,Humans
DB01021,P05023,2,Inhibitor,Target,Humans
DB01021,P22748,2,Inhibitor,Target,Humans
DB01021,P55017,2,Inhibitor,Target,Humans
DB01022,P02818,1,Agonist,Target,Humans
DB01022,P38435,1,"Substrate, Inducer, Cofactor",Target,Humans
DB01023,O95180,2,Inhibitor,Target,Humans
DB01023,P08235,2,Antagonist,Target,Humans
DB01023,P54289,2,Inhibitor,Target,Humans
DB01023,P54750,2,Inhibitor,Target,Humans
DB01023,Q01064,2,Inhibitor,Target,Humans
DB01023,Q01668,2,Inhibitor,Target,Humans
DB01023,Q08289,2,Inhibitor,Target,Humans
DB01023,Q13698,2,Inhibitor,Target,Humans
DB01023,Q13936,2,Inhibitor,Target,Humans
DB01023,Q9NY47,2,Inhibitor,Target,Humans
DB01024,P12268,2,Inhibitor,Target,Humans
DB01024,P20839,2,Inhibitor,Target,Humans
DB01026,O75469,2,Antagonist,Target,Humans
DB01026,P05093,2,Inhibitor,Target,Humans
DB01026,P08686,2,Inhibitor,Target,Humans
DB01026,P50859,2,Inhibitor,Target,Not Available
DB01026,Q12809,2,Inhibitor,Target,Humans
DB01028,P14867,1,Agonist,Target,Humans
DB01028,P23415,1,Agonist,Target,Humans
DB01028,P42261,2,Antagonist,Target,Humans
DB01028,P98194,2,Inhibitor,Target,Humans
DB01028,Q09470,1,Inducer,Target,Humans
DB01029,P30556,2,Antagonist,Target,Humans
DB01030,P11387,2,Inhibitor,Target,Humans
DB01030,Q969P6,2,Inhibitor,Target,Humans
DB01032,Q4U2R8,2,Inhibitor,Target,Humans
DB01032,Q8TCC7,2,Inhibitor,Target,Humans
DB01032,Q96RD7,2,Antagonist,Target,Humans
DB01032,Q9NSA0,2,Inhibitor,Target,Humans
DB01033,P00492,2,Inhibitor,Target,Humans
DB01033,Q06203,2,Inhibitor,Target,Humans
DB01035,Q12809,2,Inhibitor,Target,Humans
DB01035,Q14524,2,Inhibitor,Target,Humans
DB01036,P08172,2,Antagonist,Target,Humans
DB01036,P08173,2,Antagonist,Target,Humans
DB01036,P08912,2,Antagonist,Target,Humans
DB01036,P11229,2,Antagonist,Target,Humans
DB01036,P20309,2,Antagonist,Target,Humans
DB01037,P21397,2,Inhibitor,Target,Humans
DB01037,P27338,2,Inhibitor,Target,Humans
DB01039,Q07869,1,Agonist,Target,Humans
DB01039,Q9NPA2,2,Inhibitor,Target,Humans
DB01043,P46098,2,Antagonist,Target,Humans
DB01044,P0A4L9,2,Inhibitor,Target,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
DB01044,P72524,2,Inhibitor,Target,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
DB01044,P72525,2,Inhibitor,Target,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
DB01044,Q59961,2,Inhibitor,Target,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
DB01046,P51788,1,Inducer,Target,Humans
DB01047,P04150,1,Agonist,Target,Humans
DB01047,Q99835,1,Agonist,Target,Humans
DB01048,Q72547,2,Inhibitor,Target,Human immunodeficiency virus 1
DB01050,P07204,1,Inducer,Target,Humans
DB01050,P07359,1,Inducer,Target,Humans
DB01050,P13569,2,Inhibitor,Target,Humans
DB01050,P23219,2,Inhibitor,Target,Humans
DB01050,P31151,1,Inducer,Target,Humans
DB01050,P35354,2,Inhibitor,Target,Humans
DB01050,P37231,1,Activator,Target,Humans
DB01050,Q07869,1,Activator,Target,Humans
DB01051,P0A0K8,2,Inhibitor,Target,Staphylococcus aureus
DB01051,Q06AK7,2,Inhibitor,Target,Staphylococcus aureus
DB01053,A0A0H2XJ39,2,Inhibitor,Target,Staphylococcus aureus (strain USA300)
DB01053,P46059,2,"Substrate, Inhibitor",Target,Humans
DB01053,Q16348,2,Inhibitor,Target,Humans
DB01053,Q8TCC7,2,"Substrate, Inhibitor",Target,Humans
DB01054,O95180,2,Inhibitor,Target,Humans
DB01054,P54289,2,Inhibitor,Target,Humans
DB01054,Q01668,2,Inhibitor,Target,Humans
DB01054,Q08289,2,Inhibitor,Target,Humans
DB01054,Q13698,2,Inhibitor,Target,Humans
DB01054,Q13936,2,Inhibitor,Target,Humans
DB01054,Q9NY47,2,Inhibitor,Target,Humans
DB01056,Q14524,2,Inhibitor,Target,Humans
DB01057,P06276,2,Inhibitor,Target,Humans
DB01059,P11388,2,Inhibitor,Target,Humans
DB01059,P43700,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB01059,P43702,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB01060,Q8L103,2,Inhibitor,Target,Helicobacter pylori
DB01061,Q8XJ01,2,Inhibitor,Target,Clostridium perfringens (strain 13 / Type A)
DB01062,P08172,2,Antagonist,Target,Humans
DB01062,P11229,2,Antagonist,Target,Humans
DB01062,P20309,2,Antagonist,Target,Humans
DB01063,P14416,2,Antagonist,Target,Humans
DB01064,P07550,1,"Agonist, Binder",Target,Humans
DB01064,P08588,1,Agonist,Target,Humans
DB01064,P13945,1,Agonist,Target,Humans
DB01065,P03372,2,Antagonist,Target,Humans
DB01065,P05164,2,Inhibitor,Target,Humans
DB01065,P11678,2,Inhibitor,Target,Humans
DB01065,P48039,1,Agonist,Target,Humans
DB01065,P49286,1,Agonist,Target,Humans
DB01065,Q92753,1,Agonist,Target,Humans
DB01066,P0A3M6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB01066,Q8XJ01,2,Inhibitor,Target,Clostridium perfringens (strain 13 / Type A)
DB01067,P37231,1,Agonist,Target,Humans
DB01067,Q09428,2,Inhibitor,Target,Humans
DB01069,P08172,2,Antagonist,Target,Humans
DB01069,P08173,2,Antagonist,Target,Humans
DB01069,P08912,2,Antagonist,Target,Humans
DB01069,P0DP23,2,Inhibitor,Target,Humans
DB01069,P11229,2,Antagonist,Target,Humans
DB01069,P14416,2,Antagonist,Target,Humans
DB01069,P20309,2,Antagonist,Target,Humans
DB01069,P25021,2,Antagonist,Target,Humans
DB01069,P35367,2,Antagonist,Target,Humans
DB01070,P11473,1,Agonist,Target,Humans
DB01072,Q72874,2,Inhibitor,Target,Human immunodeficiency virus 1
